id,category,question,canonical_question,answer,tags,persona,risk_factor,intent
48,건망증/치매 차이,단순 건망증과 치매의 차이을 오래 지속하는 방법을 알려주세요.,단순 건망증과 치매는 어떻게 다른가요?,"단순 건망증은 힌트를 주면 기억이 돌아오지만, 인지 기능 저하는 힌트를 줘도 기억을 되찾기 어렵고 일상생활에 지장을 줍니다. 나이가 들면서 생기는 건망증은 자연스러운 현상일 수 있습니다. 걱정되신다면 가까운 보건소 치매안심센터를 방문해 전문가와 상담해 보시길 권합니다. 본 서비스는 의료적 진단을 제공하지 않습니다.","건망증,치매,차이,기억력",생활습관 불균형형,인지기능 저하,정보 탐색
49,건망증/치매 차이,단순 건망증과 치매의 차이이 수면에 영향을 주나요?,단순 건망증과 치매는 어떻게 다른가요?,"단순 건망증은 힌트를 주면 기억이 돌아오지만, 인지 기능 저하는 힌트를 줘도 기억을 되찾기 어렵고 일상생활에 지장을 줍니다. 나이가 들면서 생기는 건망증은 자연스러운 현상일 수 있습니다. 걱정되신다면 가까운 보건소 치매안심센터를 방문해 전문가와 상담해 보시길 권합니다. 본 서비스는 의료적 진단을 제공하지 않습니다.","건망증,치매,차이,기억력",생활습관 불균형형,인지기능 저하,정보 탐색
50,건망증/치매 차이,단순 건망증과 치매의 차이에 대해 스트레스 해소에도 도움이 되나요?,단순 건망증과 치매는 어떻게 다른가요?,"단순 건망증은 힌트를 주면 기억이 돌아오지만, 인지 기능 저하는 힌트를 줘도 기억을 되찾기 어렵고 일상생활에 지장을 줍니다. 나이가 들면서 생기는 건망증은 자연스러운 현상일 수 있습니다. 걱정되신다면 가까운 보건소 치매안심센터를 방문해 전문가와 상담해 보시길 권합니다. 본 서비스는 의료적 진단을 제공하지 않습니다.","건망증,치매,차이,기억력",생활습관 불균형형,인지기능 저하,정보 탐색
51,건망증/치매 차이,단순 건망증과 치매의 차이을 실천하고 있는데 더 잘하려면요?,단순 건망증과 치매는 어떻게 다른가요?,"단순 건망증은 힌트를 주면 기억이 돌아오지만, 인지 기능 저하는 힌트를 줘도 기억을 되찾기 어렵고 일상생활에 지장을 줍니다. 나이가 들면서 생기는 건망증은 자연스러운 현상일 수 있습니다. 걱정되신다면 가까운 보건소 치매안심센터를 방문해 전문가와 상담해 보시길 권합니다. 본 서비스는 의료적 진단을 제공하지 않습니다.","건망증,치매,차이,기억력",생활습관 불균형형,인지기능 저하,정보 탐색
52,건망증/치매 차이,단순 건망증과 치매의 차이에 대해 식습관과 함께 챙겨야 하나요?,단순 건망증과 치매는 어떻게 다른가요?,"단순 건망증은 힌트를 주면 기억이 돌아오지만, 인지 기능 저하는 힌트를 줘도 기억을 되찾기 어렵고 일상생활에 지장을 줍니다. 나이가 들면서 생기는 건망증은 자연스러운 현상일 수 있습니다. 걱정되신다면 가까운 보건소 치매안심센터를 방문해 전문가와 상담해 보시길 권합니다. 본 서비스는 의료적 진단을 제공하지 않습니다.","건망증,치매,차이,기억력",생활습관 불균형형,인지기능 저하,정보 탐색
53,건망증/치매 차이,단순 건망증과 치매의 차이과 사회활동을 함께 하면 좋을까요?,단순 건망증과 치매는 어떻게 다른가요?,"단순 건망증은 힌트를 주면 기억이 돌아오지만, 인지 기능 저하는 힌트를 줘도 기억을 되찾기 어렵고 일상생활에 지장을 줍니다. 나이가 들면서 생기는 건망증은 자연스러운 현상일 수 있습니다. 걱정되신다면 가까운 보건소 치매안심센터를 방문해 전문가와 상담해 보시길 권합니다. 본 서비스는 의료적 진단을 제공하지 않습니다.","건망증,치매,차이,기억력",생활습관 불균형형,인지기능 저하,정보 탐색
54,건망증/치매 차이,단순 건망증과 치매의 차이에 대해 보건소에서 도움받을 수 있나요?,단순 건망증과 치매는 어떻게 다른가요?,"단순 건망증은 힌트를 주면 기억이 돌아오지만, 인지 기능 저하는 힌트를 줘도 기억을 되찾기 어렵고 일상생활에 지장을 줍니다. 나이가 들면서 생기는 건망증은 자연스러운 현상일 수 있습니다. 걱정되신다면 가까운 보건소 치매안심센터를 방문해 전문가와 상담해 보시길 권합니다. 본 서비스는 의료적 진단을 제공하지 않습니다.","건망증,치매,차이,기억력",생활습관 불균형형,인지기능 저하,정보 탐색
55,건망증/치매 차이,단순 건망증과 치매의 차이을 위한 지역 프로그램이 있나요?,단순 건망증과 치매는 어떻게 다른가요?,"단순 건망증은 힌트를 주면 기억이 돌아오지만, 인지 기능 저하는 힌트를 줘도 기억을 되찾기 어렵고 일상생활에 지장을 줍니다. 나이가 들면서 생기는 건망증은 자연스러운 현상일 수 있습니다. 걱정되신다면 가까운 보건소 치매안심센터를 방문해 전문가와 상담해 보시길 권합니다. 본 서비스는 의료적 진단을 제공하지 않습니다.","건망증,치매,차이,기억력",생활습관 불균형형,인지기능 저하,정보 탐색
56,건망증/치매 차이,단순 건망증과 치매의 차이에 대해 앱이나 도구를 활용하면 좋을까요?,단순 건망증과 치매는 어떻게 다른가요?,"단순 건망증은 힌트를 주면 기억이 돌아오지만, 인지 기능 저하는 힌트를 줘도 기억을 되찾기 어렵고 일상생활에 지장을 줍니다. 나이가 들면서 생기는 건망증은 자연스러운 현상일 수 있습니다. 걱정되신다면 가까운 보건소 치매안심센터를 방문해 전문가와 상담해 보시길 권합니다. 본 서비스는 의료적 진단을 제공하지 않습니다.","건망증,치매,차이,기억력",생활습관 불균형형,인지기능 저하,정보 탐색
57,건망증/치매 차이,단순 건망증과 치매의 차이의 장기적인 효과는 어떤가요?,단순 건망증과 치매는 어떻게 다른가요?,"단순 건망증은 힌트를 주면 기억이 돌아오지만, 인지 기능 저하는 힌트를 줘도 기억을 되찾기 어렵고 일상생활에 지장을 줍니다. 나이가 들면서 생기는 건망증은 자연스러운 현상일 수 있습니다. 걱정되신다면 가까운 보건소 치매안심센터를 방문해 전문가와 상담해 보시길 권합니다. 본 서비스는 의료적 진단을 제공하지 않습니다.","건망증,치매,차이,기억력",생활습관 불균형형,인지기능 저하,정보 탐색
58,건망증/치매 차이,단순 건망증과 치매의 차이에 대해 몸에 무리가 가지 않을까요?,단순 건망증과 치매는 어떻게 다른가요?,"단순 건망증은 힌트를 주면 기억이 돌아오지만, 인지 기능 저하는 힌트를 줘도 기억을 되찾기 어렵고 일상생활에 지장을 줍니다. 나이가 들면서 생기는 건망증은 자연스러운 현상일 수 있습니다. 걱정되신다면 가까운 보건소 치매안심센터를 방문해 전문가와 상담해 보시길 권합니다. 본 서비스는 의료적 진단을 제공하지 않습니다.","건망증,치매,차이,기억력",생활습관 불균형형,인지기능 저하,정보 탐색
59,건망증/치매 차이,단순 건망증과 치매의 차이을 시작하면 언제쯤 효과가 나타나나요?,단순 건망증과 치매는 어떻게 다른가요?,"단순 건망증은 힌트를 주면 기억이 돌아오지만, 인지 기능 저하는 힌트를 줘도 기억을 되찾기 어렵고 일상생활에 지장을 줍니다. 나이가 들면서 생기는 건망증은 자연스러운 현상일 수 있습니다. 걱정되신다면 가까운 보건소 치매안심센터를 방문해 전문가와 상담해 보시길 권합니다. 본 서비스는 의료적 진단을 제공하지 않습니다.","건망증,치매,차이,기억력",생활습관 불균형형,인지기능 저하,정보 탐색
60,건망증/치매 차이,단순 건망증과 치매의 차이에 대해 지인에게 권유해도 될까요?,단순 건망증과 치매는 어떻게 다른가요?,"단순 건망증은 힌트를 주면 기억이 돌아오지만, 인지 기능 저하는 힌트를 줘도 기억을 되찾기 어렵고 일상생활에 지장을 줍니다. 나이가 들면서 생기는 건망증은 자연스러운 현상일 수 있습니다. 걱정되신다면 가까운 보건소 치매안심센터를 방문해 전문가와 상담해 보시길 권합니다. 본 서비스는 의료적 진단을 제공하지 않습니다.","건망증,치매,차이,기억력",생활습관 불균형형,인지기능 저하,정보 탐색
61,건망증/치매 차이,단순 건망증과 치매의 차이과 규칙적인 생활의 관계가 궁금합니다.,단순 건망증과 치매는 어떻게 다른가요?,"단순 건망증은 힌트를 주면 기억이 돌아오지만, 인지 기능 저하는 힌트를 줘도 기억을 되찾기 어렵고 일상생활에 지장을 줍니다. 나이가 들면서 생기는 건망증은 자연스러운 현상일 수 있습니다. 걱정되신다면 가까운 보건소 치매안심센터를 방문해 전문가와 상담해 보시길 권합니다. 본 서비스는 의료적 진단을 제공하지 않습니다.","건망증,치매,차이,기억력",생활습관 불균형형,인지기능 저하,정보 탐색
62,건망증/치매 차이,단순 건망증과 치매의 차이에 대해 겨울에도 할 수 있나요?,단순 건망증과 치매는 어떻게 다른가요?,"단순 건망증은 힌트를 주면 기억이 돌아오지만, 인지 기능 저하는 힌트를 줘도 기억을 되찾기 어렵고 일상생활에 지장을 줍니다. 나이가 들면서 생기는 건망증은 자연스러운 현상일 수 있습니다. 걱정되신다면 가까운 보건소 치매안심센터를 방문해 전문가와 상담해 보시길 권합니다. 본 서비스는 의료적 진단을 제공하지 않습니다.","건망증,치매,차이,기억력",생활습관 불균형형,인지기능 저하,정보 탐색
63,건망증/치매 차이,단순 건망증과 치매의 차이을 하지 않으면 어떤 문제가 생길 수 있나요?,단순 건망증과 치매는 어떻게 다른가요?,"단순 건망증은 힌트를 주면 기억이 돌아오지만, 인지 기능 저하는 힌트를 줘도 기억을 되찾기 어렵고 일상생활에 지장을 줍니다. 나이가 들면서 생기는 건망증은 자연스러운 현상일 수 있습니다. 걱정되신다면 가까운 보건소 치매안심센터를 방문해 전문가와 상담해 보시길 권합니다. 본 서비스는 의료적 진단을 제공하지 않습니다.","건망증,치매,차이,기억력",생활습관 불균형형,인지기능 저하,정보 탐색
64,건망증/치매 차이,단순 건망증과 치매의 차이이 뇌세포 보호에 도움이 되나요?,단순 건망증과 치매는 어떻게 다른가요?,"단순 건망증은 힌트를 주면 기억이 돌아오지만, 인지 기능 저하는 힌트를 줘도 기억을 되찾기 어렵고 일상생활에 지장을 줍니다. 나이가 들면서 생기는 건망증은 자연스러운 현상일 수 있습니다. 걱정되신다면 가까운 보건소 치매안심센터를 방문해 전문가와 상담해 보시길 권합니다. 본 서비스는 의료적 진단을 제공하지 않습니다.","건망증,치매,차이,기억력",생활습관 불균형형,인지기능 저하,정보 탐색
65,건망증/치매 차이,단순 건망증과 치매의 차이에 대해 과학적 근거가 있나요?,단순 건망증과 치매는 어떻게 다른가요?,"단순 건망증은 힌트를 주면 기억이 돌아오지만, 인지 기능 저하는 힌트를 줘도 기억을 되찾기 어렵고 일상생활에 지장을 줍니다. 나이가 들면서 생기는 건망증은 자연스러운 현상일 수 있습니다. 걱정되신다면 가까운 보건소 치매안심센터를 방문해 전문가와 상담해 보시길 권합니다. 본 서비스는 의료적 진단을 제공하지 않습니다.","건망증,치매,차이,기억력",생활습관 불균형형,인지기능 저하,정보 탐색
